"","Type","Source","Target"
"2795","AHREF","http://www.puc-rio.br/sobrepuc/depto/dar/calendario/index.html","http://www.puc-rio.br/ensinopesq/ccci/"
"2796","AHREF","http://www.puc-rio.br/ensinopesq/ccci/","http://www.puc-rio.br/ensinopesq/ccci/"
"2797","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/normas.html","http://www.puc-rio.br/ensinopesq/ccci/"
"2798","AHREF","http://www.puc-rio.br/ensinopesq/ccg/estagios_monitorias.html","http://www.puc-rio.br/ensinopesq/ccci/"
"2799","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/especializacao.html","http://www.puc-rio.br/ensinopesq/ccci/"
"2800","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/apresentacao_ted.html","http://www.puc-rio.br/ensinopesq/ccci/"
"2801","AHREF","http://www.puc-rio.br/sobrepuc/depto/","http://www.puc-rio.br/ensinopesq/ccci/"
"2802","AHREF","http://www.puc-rio.br/ensinopesq/bolsasefinanciamentos/index.html","http://www.puc-rio.br/ensinopesq/ccci/"
"2803","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/iniciacao_cientifica.html","http://www.puc-rio.br/ensinopesq/ccci/"
"2804","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/downloads.html","http://www.puc-rio.br/ensinopesq/ccci/"
"2805","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/pibic/index.html","http://www.puc-rio.br/ensinopesq/ccci/"
"2806","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/tabavaliacoes.html","http://www.puc-rio.br/ensinopesq/ccci/"
"2807","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/bolsas.html","http://www.puc-rio.br/ensinopesq/ccci/"
"2808","AHREF","http://www.puc-rio.br/ensinopesq/bolsasefinanciamentos/","http://www.puc-rio.br/ensinopesq/ccci/"
"2811","AHREF","http://www.puc-rio.br/index.html","http://vrac.puc-rio.br/cgi/cgilua.exe/sys/start.htm?infoid=789&sid=21"
"2812","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_primeiro_encontro_institucional.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/imagens/galeria_primeiro_encontro_institucional/016.jpg"
"2813","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/","http://www.puc-rio.br/ensinopesq/ccpg/normas.html"
"2814","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/normas.html","http://www.puc-rio.br/ensinopesq/ccpg/normas.html"
"2815","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/especializacao.html","http://www.puc-rio.br/ensinopesq/ccpg/normas.html"
"2820","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_cerimonia_de_abertura_pibid_2013.html"
"2821","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/noticias.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_cerimonia_de_abertura_pibid_2013.html"
"2822","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria.html","http://www.puc-rio.br/ensinopesq/ccg/pibid"
"2823","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/noticias.html","http://www.puc-rio.br/ensinopesq/ccg/pibid"
"2824","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_silid-simar_201507.html","http://www.puc-rio.br/ensinopesq/ccg/pibid"
"2825","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_v_congresso_lat-am_form_prof_linguas.html","http://www.puc-rio.br/ensinopesq/ccg/pibid"
"2826","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_primeiro_encontro_institucional.html","http://www.puc-rio.br/ensinopesq/ccg/pibid"
"2827","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/bolsas_praticas.html","http://www.puc-rio.br/ensinopesq/ccg/pibid"
"2828","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_2_encontro_pibid_filosofia.html","http://www.puc-rio.br/ensinopesq/ccg/pibid"
"2829","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_5enalic_4pibid_11inidoc.html","http://www.puc-rio.br/ensinopesq/ccg/pibid"
"2830","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_encontro_interinstitucional_01.html","http://www.puc-rio.br/ensinopesq/ccg/pibid"
"2831","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_ruda.html","http://www.puc-rio.br/ensinopesq/ccg/pibid"
"2832","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_cerimonia_de_encerramento_pibid_2012.html","http://www.puc-rio.br/ensinopesq/ccg/pibid"
"2833","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_cerimonia_de_abertura_pibid_2013.html","http://www.puc-rio.br/ensinopesq/ccg/pibid"
"2834","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_cerimonia_de_abertura_pibid.html","http://www.puc-rio.br/ensinopesq/ccg/pibid"
"2835","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/jornada_pedagogica_2017.html","http://www.puc-rio.br/ensinopesq/ccg/pibid"
"2836","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_seminario_pibid_sudeste_201510.html","http://www.puc-rio.br/ensinopesq/ccg/pibid"
"2837","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_encontro_pratica_ensino_geografia.html","http://www.puc-rio.br/ensinopesq/ccg/pibid"
"2838","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_encontro_pibid_filosofia_03.html","http://www.puc-rio.br/ensinopesq/ccg/pibid"
"2839","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_conasco_201509.html","http://www.puc-rio.br/ensinopesq/ccg/pibid"
"2840","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_4o_encontro_institucional.html","http://www.puc-rio.br/ensinopesq/ccg/pibid"
"2841","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/encontro_pibid_2016.html","http://www.puc-rio.br/ensinopesq/ccg/pibid"
"2842","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_encontro_ensino_geografia_201510.html","http://www.puc-rio.br/ensinopesq/ccg/pibid"
"2843","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_4o_semana_filosofia.html","http://www.puc-rio.br/ensinopesq/ccg/pibid"
"2844","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_subproj_fil_rede_mercosul_mobilidade.html","http://www.puc-rio.br/ensinopesq/ccg/pibid"
"2845","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/materias_especiais.html","http://www.puc-rio.br/ensinopesq/ccg/pibid"
"2846","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_visita_profaurelcardozo.html","http://www.puc-rio.br/ensinopesq/ccg/pibid"
"2847","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_3o_encontro_institucional.html","http://www.puc-rio.br/ensinopesq/ccg/pibid"
"2848","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/pibid_encontro02.html","http://www.puc-rio.br/ensinopesq/ccg/pibid"
"2849","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_clafpl_2016.html","http://www.puc-rio.br/ensinopesq/ccg/pibid"
"2850","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/seminario_ciencias_sociais_2.html","http://www.puc-rio.br/ensinopesq/ccg/pibid"
"2851","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_2o_encontro_institucional.html","http://www.puc-rio.br/ensinopesq/ccg/pibid"
"3364","AHREF","http://www.puc-rio.br/index.html","http://www.puc-rio.br/sobrepuc/admin/vrad/adm"
"3365","AHREF","http://www.puc-rio.br/ensinopesq/ccg/","http://www.puc-rio.br/ensinopesq/ccg/estagios_monitorias.html"
"3366","AHREF","http://www.puc-rio.br/ensinopesq/ccg/dominios.html","http://www.puc-rio.br/ensinopesq/ccg/estagios_monitorias.html"
"3367","AHREF","http://www.puc-rio.br/ensinopesq/ccg/dominios.html","http://www.puc-rio.br/ensinopesq/ccg/estagios_monitorias.html"
"3368","AHREF","http://www.puc-rio.br/ensinopesq/ccg/estagios_monitorias.html","http://www.puc-rio.br/ensinopesq/ccg/estagios_monitorias.html"
"3377","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/","http://www.puc-rio.br/sobrepuc/admin/ccs/servicos.html"
"3378","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/teses.html","http://www.puc-rio.br/sobrepuc/admin/ccs/servicos.html"
"3379","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/departamentos.html","http://www.puc-rio.br/sobrepuc/admin/ccs/servicos.html"
"3380","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/servicos.html","http://www.puc-rio.br/sobrepuc/admin/ccs/servicos.html"
"3381","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/estrutura.html","http://www.puc-rio.br/sobrepuc/admin/ccs/servicos.html"
"3382","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/publicacoes.html","http://www.puc-rio.br/sobrepuc/admin/ccs/servicos.html"
"3383","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/ccci.html","http://www.puc-rio.br/sobrepuc/admin/ccs/servicos.html"
"3384","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/nucleos.html","http://www.puc-rio.br/sobrepuc/admin/ccs/servicos.html"
"3385","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/projetos.html","http://www.puc-rio.br/sobrepuc/admin/ccs/servicos.html"
"3386","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/missao.html","http://www.puc-rio.br/sobrepuc/admin/ccs/servicos.html"
"3387","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/historia.html","http://www.puc-rio.br/sobrepuc/admin/ccs/servicos.html"
"3388","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/index.html","http://www.puc-rio.br/sobrepuc/admin/ccs/servicos.html"
"3390","AHREF","http://www.puc-rio.br/sobrepuc/admin/index.html","http://www.ctc.puc-rio.br/"
"3391","AHREF","http://www.puc-rio.br/sobrepuc/admin/organograma.html","http://www.ctc.puc-rio.br/"
"3392","AHREF","http://www.puc-rio.br/sobrepuc/admin/organograma.html","http://www.ctc.puc-rio.br/"
"3393","AHREF","http://www.puc-rio.br/sobrepuc/admin/","http://www.ctc.puc-rio.br/"
"3394","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/noticias.html","http://portal.ufes.br/conteudo/professores-e-estudantes-de-filosofia-de-todo-país-participam-de-encontro"
"3395","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/","http://www.puc-rio.br/ensinopesq/ccpg/download/FORMPR1.PDF"
"3396","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/downloads.html","http://www.puc-rio.br/ensinopesq/ccpg/download/FORMPR1.PDF"
"3398","AHREF","http://www.puc-rio.br/index.html","http://www.puc-rio.br/sobrepuc/depto/solar/expos_2017/VazioPleno.html"
"3399","AHREF","http://www.puc-rio.br/ferramentas/eventos/visao/","http://www.puc-rio.br/sobrepuc/depto/solar/expos_2017/VazioPleno.html"
"3400","AHREF","http://www.puc-rio.br/sobrepuc/depto/solar/expos_2017/VazioPleno.html","http://www.puc-rio.br/sobrepuc/depto/solar/expos_2017/VazioPleno.html"
"3401","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/","http://www.puc-rio.br/ensinopesq/ccpg/especializacao.html"
"3402","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/","http://www.puc-rio.br/ensinopesq/ccpg/especializacao.html"
"3403","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/relatorios.html","http://www.puc-rio.br/ensinopesq/ccpg/especializacao.html"
"3404","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/relatorios.html","http://www.puc-rio.br/ensinopesq/ccpg/especializacao.html"
"3405","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/relatorios.html","http://www.puc-rio.br/ensinopesq/ccpg/especializacao.html"
"3406","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/relatorios.html","http://www.puc-rio.br/ensinopesq/ccpg/especializacao.html"
"3407","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/inscricoes.html","http://www.puc-rio.br/ensinopesq/ccpg/especializacao.html"
"3408","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/inscricoes.html","http://www.puc-rio.br/ensinopesq/ccpg/especializacao.html"
"3409","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/inscricoes.html","http://www.puc-rio.br/ensinopesq/ccpg/especializacao.html"
"3410","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/inscricoes.html","http://www.puc-rio.br/ensinopesq/ccpg/especializacao.html"
"3411","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/atrib.html","http://www.puc-rio.br/ensinopesq/ccpg/especializacao.html"
"3412","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/atrib.html","http://www.puc-rio.br/ensinopesq/ccpg/especializacao.html"
"3413","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/atrib.html","http://www.puc-rio.br/ensinopesq/ccpg/especializacao.html"
"3414","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/atrib.html","http://www.puc-rio.br/ensinopesq/ccpg/especializacao.html"
"3415","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/normas.html","http://www.puc-rio.br/ensinopesq/ccpg/especializacao.html"
"3416","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/normas.html","http://www.puc-rio.br/ensinopesq/ccpg/especializacao.html"
"3417","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/normas.html","http://www.puc-rio.br/ensinopesq/ccpg/especializacao.html"
"3418","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/especializacao.html","http://www.puc-rio.br/ensinopesq/ccpg/especializacao.html"
"3419","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/especializacao.html","http://www.puc-rio.br/ensinopesq/ccpg/especializacao.html"
"3420","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/especializacao.html","http://www.puc-rio.br/ensinopesq/ccpg/especializacao.html"
"3421","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/especializacao.html","http://www.puc-rio.br/ensinopesq/ccpg/especializacao.html"
"3422","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/especializacao.html","http://www.puc-rio.br/ensinopesq/ccpg/especializacao.html"
"3423","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/downloads.html","http://www.puc-rio.br/ensinopesq/ccpg/especializacao.html"
"3424","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/downloads.html","http://www.puc-rio.br/ensinopesq/ccpg/especializacao.html"
"3430","AHREF","http://www.puc-rio.br/index.html","http://nucleodememoria.vrac.puc-rio.br/site"
"3431","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_cerimonia_de_abertura_pibid.html"
"3432","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/noticias.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_cerimonia_de_abertura_pibid.html"
"3434","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/index.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/jornada_pedagogica_2017.html"
"3435","AHREF","http://www.puc-rio.br/index.html","https://ead.puc-rio.br/"
"3436","AHREF","http://www.puc-rio.br/ensinopesq/academicas/","https://ead.puc-rio.br/"
"3437","AHREF","http://www.puc-rio.br/ensinopesq/academicas/index.html","https://ead.puc-rio.br/"
"3438","AHREF","http://www.puc-rio.br/ensinopesq/academicas/indexprof.html","https://ead.puc-rio.br/"
"3443","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/","http://www.puc-rio.br/english/departaments/ccpg"
"3444","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/inscricoes.html","http://www.puc-rio.br/english/departaments/ccpg"
"3445","AHREF","http://www.puc-rio.br/index.html","http://noticiaspuc-rio.rdc.puc-rio.br/cgi/cgilua.exe/sys/start.htm?infoid=62&sid=3"
"3576","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_primeiro_encontro_institucional.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/imagens/galeria_primeiro_encontro_institucional/024.jpg"
"3578","AHREF","http://www.puc-rio.br/ensinopesq/ccg/","http://www.piues.puc-rio.br/"
"3579","AHREF","http://www.puc-rio.br/sobrepuc/admin/index.html","http://www.puc-rio.br/sobrepuc/admin/vrd/index.html"
"3580","AHREF","http://www.puc-rio.br/sobrepuc/admin/vrd/index.html","http://www.puc-rio.br/sobrepuc/admin/vrd/index.html"
"3581","AHREF","http://www.puc-rio.br/sobrepuc/admin/","http://www.puc-rio.br/sobrepuc/admin/vrd/index.html"
"3584","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/","http://www.com.puc-rio.br/"
"3585","AHREF","http://www.puc-rio.br/sobrepuc/admin/organograma.html","http://www.com.puc-rio.br/"
"3586","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/departamentos.html","http://www.com.puc-rio.br/"
"3587","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/estrutura.html","http://www.com.puc-rio.br/"
"3588","AHREF","http://www.puc-rio.br/sobrepuc/depto/","http://www.com.puc-rio.br/"
"3589","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/index.html","http://www.com.puc-rio.br/"
"3590","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_silid-simar_201507.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/download/silid-simar_2015_e_quando_o_inesperado_faz_uma_surpresa.pdf"
"3591","AHREF","http://www.puc-rio.br/index.html","http://www.puc-rio.br/ensinopesq/bolsasefinanciamentos"
"3592","AHREF","http://www.puc-rio.br/index.html","https://www.financiar.org.br/"
"3593","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_primeiro_encontro_institucional.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/imagens/galeria_primeiro_encontro_institucional/017.jpg"
"3695","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/noticias.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_seminario_pibid_sudeste_201510.html"
"3696","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/noticias.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_seminario_pibid_sudeste_201510.html"
"3699","AHREF","http://www.puc-rio.br/sobrepuc/admin/vrc/atv_edu_fisica.html","http://www.puc-rio.br/sobrepuc/admin/vrc/atv_edu_fisica.html"
"3700","AHREF","http://www.puc-rio.br/sobrepuc/admin/vrc/atv_edu_fisica.html","http://www.puc-rio.br/sobrepuc/admin/vrc/atv_edu_fisica.html"
"3701","AHREF","http://www.puc-rio.br/sobrepuc/admin/vrc/atv_edu_fisica.html","http://www.puc-rio.br/sobrepuc/admin/vrc/atv_edu_fisica.html"
"3702","AHREF","http://www.puc-rio.br/sobrepuc/admin/vrc/atv_edu_fisica.html","http://www.puc-rio.br/sobrepuc/admin/vrc/atv_edu_fisica.html"
"3703","AHREF","http://www.puc-rio.br/sobrepuc/admin/vrc/atv_edu_fisica.html","http://www.puc-rio.br/sobrepuc/admin/vrc/atv_edu_fisica.html"
"3704","AHREF","http://www.puc-rio.br/sobrepuc/admin/vrc/atv_edu_fisica.html","http://www.puc-rio.br/sobrepuc/admin/vrc/atv_edu_fisica.html"
"3705","AHREF","http://www.puc-rio.br/sobrepuc/admin/vrc/atv_edu_fisica.html","http://www.puc-rio.br/sobrepuc/admin/vrc/atv_edu_fisica.html"
"3706","AHREF","http://www.puc-rio.br/sobrepuc/admin/vrc/atv_edu_fisica.html","http://www.puc-rio.br/sobrepuc/admin/vrc/atv_edu_fisica.html"
"3707","AHREF","http://www.puc-rio.br/sobrepuc/admin/vrc/atv_edu_fisica.html","http://www.puc-rio.br/sobrepuc/admin/vrc/atv_edu_fisica.html"
"3708","AHREF","http://www.puc-rio.br/sobrepuc/admin/vrc/","http://www.puc-rio.br/sobrepuc/admin/vrc/atv_edu_fisica.html"
"3710","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/","http://www.puc-rio.br/ensinopesq/ccpg/apresentacao_ted.html"
"3711","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/relatorios.html","http://www.puc-rio.br/ensinopesq/ccpg/apresentacao_ted.html"
"3712","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/apresentacao_ted.html","http://www.puc-rio.br/ensinopesq/ccpg/apresentacao_ted.html"
"3713","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/apresentacao_ted.html","http://www.puc-rio.br/ensinopesq/ccpg/apresentacao_ted.html"
"3714","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/apresentacao_ted.html","http://www.puc-rio.br/ensinopesq/ccpg/apresentacao_ted.html"
"3715","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/apresentacao_ted.html","http://www.puc-rio.br/ensinopesq/ccpg/apresentacao_ted.html"
"3716","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/apresentacao_ted.html","http://www.puc-rio.br/ensinopesq/ccpg/apresentacao_ted.html"
"3717","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/apresentacao_ted.html","http://www.puc-rio.br/ensinopesq/ccpg/apresentacao_ted.html"
"3718","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/tabavaliacoes.html","http://www.puc-rio.br/ensinopesq/ccpg/apresentacao_ted.html"
"3719","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_primeiro_encontro_institucional.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/imagens/galeria_primeiro_encontro_institucional/002.jpg"
"3724","AHREF","http://www.puc-rio.br/index.html","http://vrac.puc-rio.br/cgi/cgilua.exe/sys/start.htm?infoid=724&sid=19"
"3725","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/","http://www.econ.puc-rio.br/"
"3726","AHREF","http://www.puc-rio.br/ensinopesq/ccg/bolsas.html","http://www.econ.puc-rio.br/"
"3727","AHREF","http://www.puc-rio.br/sobrepuc/admin/organograma.html","http://www.econ.puc-rio.br/"
"3728","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/departamentos.html","http://www.econ.puc-rio.br/"
"3729","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/estrutura.html","http://www.econ.puc-rio.br/"
"3730","AHREF","http://www.puc-rio.br/sobrepuc/depto/","http://www.econ.puc-rio.br/"
"3731","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/index.html","http://www.econ.puc-rio.br/"
"3763","AHREF","http://www.puc-rio.br/sobrepuc/depto/ccpa/cpa/plano.html","http://www.puc-rio.br/sobrepuc/depto/ccpa/cpa/pdf/PDI-2013-17-Vol-1-atualizacao-20150708.pdf"
"3764","AHREF","http://www.puc-rio.br/sobrepuc/depto/ccpa/cpa/documentos.html","http://www.puc-rio.br/sobrepuc/depto/ccpa/cpa/pdf/PDI-2013-17-Vol-1-atualizacao-20150708.pdf"
"3859","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_encontro_pratica_ensino_geografia.html"
"3860","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/noticias.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_encontro_pratica_ensino_geografia.html"
"3865","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/","http://www.ser.puc-rio.br/"
"3866","AHREF","http://www.puc-rio.br/sobrepuc/admin/organograma.html","http://www.ser.puc-rio.br/"
"3867","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/departamentos.html","http://www.ser.puc-rio.br/"
"3868","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/estrutura.html","http://www.ser.puc-rio.br/"
"3869","AHREF","http://www.puc-rio.br/sobrepuc/depto/","http://www.ser.puc-rio.br/"
"3870","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/index.html","http://www.ser.puc-rio.br/"
"3954","AHREF","http://www.puc-rio.br/index.html","http://www.psi.puc-rio.br/site/index.php/2015-03-29-11-14-38/noticias/item/489-edital-de-selecao-para-professor-departamento-de-psicologia-psicologia-do-desenvolvimento-e-avaliacao-psicologica"
"4003","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_primeiro_encontro_institucional.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/imagens/galeria_primeiro_encontro_institucional/023.jpg"
"4004","AHREF","http://www.puc-rio.br/index.html","http://www.puc-rio.br/english"
"4023","AHREF","http://www.puc-rio.br/ensinopesq/ccg/","http://www.puc-rio.br/ensinopesq/ccg/downloads/flyer_jornada2016-01.pdf"
"4027","AHREF","http://www.puc-rio.br/sobrepuc/brasao/index.html","http://www.puc-rio.br/sobrepuc/mensagem/index.html"
"4028","AHREF","http://www.puc-rio.br/sobrepuc/admin/index.html","http://www.puc-rio.br/sobrepuc/mensagem/index.html"
"4029","AHREF","http://www.puc-rio.br/sobrepuc/admin/index.html","http://www.puc-rio.br/sobrepuc/mensagem/index.html"
"4030","AHREF","http://www.puc-rio.br/sobrepuc/brasao/","http://www.puc-rio.br/sobrepuc/mensagem/index.html"
"4031","AHREF","http://www.puc-rio.br/sobrepuc/historia/index.html","http://www.puc-rio.br/sobrepuc/mensagem/index.html"
"4032","AHREF","http://www.puc-rio.br/sobrepuc/historia/index.html","http://www.puc-rio.br/sobrepuc/mensagem/index.html"
"4033","AHREF","http://www.puc-rio.br/sobrepuc/depto/","http://www.puc-rio.br/sobrepuc/mensagem/index.html"
"4034","AHREF","http://www.puc-rio.br/sobrepuc/historia/","http://www.puc-rio.br/sobrepuc/mensagem/index.html"
"4035","AHREF","http://www.puc-rio.br/sobrepuc/historia/","http://www.puc-rio.br/sobrepuc/mensagem/index.html"
"4036","AHREF","http://www.puc-rio.br/sobrepuc/admin/","http://www.puc-rio.br/sobrepuc/mensagem/index.html"
"4037","AHREF","http://www.puc-rio.br/sobrepuc/admin/","http://www.puc-rio.br/sobrepuc/mensagem/index.html"
"4038","AHREF","http://www.puc-rio.br/sobrepuc/projetos/","http://www.puc-rio.br/sobrepuc/mensagem/index.html"
"4039","AHREF","http://www.puc-rio.br/sobrepuc/campus/","http://www.puc-rio.br/sobrepuc/mensagem/index.html"
"4040","AHREF","http://www.puc-rio.br/index.html","http://comunicar.vrc.puc-rio.br/"
"4041","AHREF","http://www.puc-rio.br/sobrepuc/assessoria_comunicacao.html","http://comunicar.vrc.puc-rio.br/"
"4044","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_encontro_pibid_filosofia_03.html"
"4045","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/noticias.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_encontro_pibid_filosofia_03.html"
"4046","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/noticias.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_encontro_pibid_filosofia_03.html"
"4047","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/noticias.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_encontro_pibid_filosofia_03.html"
