X;Y
2.97484;-0.986128
2.97986;-0.98695
2.98489;-0.987747
2.98992;-0.98852
2.99496;-0.989269
3;-0.989992
3.00498;-0.990682
3.00995;-0.991348
3.01494;-0.991989
3.01992;-0.992606
3.02491;-0.993199
3.0299;-0.993768
3.03489;-0.994312
3.03989;-0.994831
3.04489;-0.995326
3.04989;-0.995797
3.05489;-0.996242
3.0599;-0.996663
3.0649;-0.99706
3.06991;-0.997431
3.07492;-0.997778
3.07994;-0.998099
3.08495;-0.998396
3.08997;-0.998667
3.09498;-0.998914
3.1;-0.999135
3.105;-0.99933
3.11;-0.999501
3.115;-0.999646
3.12;-0.999766
3.125;-0.999862
3.13;-0.999932
3.135;-0.999977
3.14001;-0.999997
3.14501;-0.999993
3.15001;-0.999963
3.15501;-0.999909
3.16001;-0.999829
3.16502;-0.999725
3.17002;-0.999595
3.17502;-0.999441
3.18001;-0.999261
3.18501;-0.999057
3.19001;-0.998828
3.19501;-0.998574
3.2;-0.998295
3.20502;-0.997989
3.21004;-0.997658
3.21506;-0.997302
3.22008;-0.996921
3.22509;-0.996515
3.2301;-0.996084
3.23512;-0.995629
3.24012;-0.995149
3.24513;-0.994644
3.25013;-0.994114
3.25513;-0.99356
3.26013;-0.992981
3.26513;-0.992378
3.27012;-0.991751
3.27511;-0.991099
3.28009;-0.990424
3.28507;-0.989724
3.29005;-0.989
3.29503;-0.988252
3.3;-0.98748
3.30504;-0.986672
3.31008;-0.985839
3.31512;-0.984982
3.32015;-0.984101
3.32518;-0.983195
3.3302;-0.982266
3.33522;-0.981313
3.34023;-0.980336
3.34524;-0.979335
3.35024;-0.978311
3.35524;-0.977263
3.36024;-0.976192
3.36522;-0.975098
3.37021;-0.97398
3.37519;-0.97284
3.38016;-0.971677
3.38513;-0.970491
3.39009;-0.969283
3.39505;-0.968052
3.4;-0.966798
3.40506;-0.965493
3.41012;-0.964164
3.41517;-0.962812
3.42021;-0.961437
3.42524;-0.96004
3.43027;-0.95862
3.4353;-0.957177
3.44032;-0.955713
3.44533;-0.954226
3.45033;-0.952717
3.45533;-0.951187
3.46032;-0.949635
3.4653;-0.948061
3.47028;-0.946466
3.47525;-0.94485
3.48022;-0.943213
3.48517;-0.941555
3.49012;-0.939876
3.49506;-0.938177
3.5;-0.936457
3.50507;-0.934665
3.51014;-0.932852
3.5152;-0.931017
3.52025;-0.929162
3.52529;-0.927286
3.53033;-0.925389
3.53536;-0.923471
3.54038;-0.921534
3.54539;-0.919576
3.55039;-0.917598
3.55539;-0.915601
3.56038;-0.913583
3.56536;-0.911547
3.57033;-0.909491
3.5753;-0.907415
3.58025;-0.905321
3.5852;-0.903208
3.59014;-0.901077
3.59508;-0.898927
3.6;-0.896758
3.60508;-0.894498
3.61015;-0.892219
3.61522;-0.88992
3.62028;-0.887603
3.62532;-0.885267
3.63036;-0.882912
3.63539;-0.880539
3.64041;-0.878148
3.64543;-0.875739
3.65043;-0.873312
3.65542;-0.870867
3.66041;-0.868405
3.66539;-0.865926
3.67036;-0.86343
3.67532;-0.860916
3.68027;-0.858386
3.68522;-0.855839
3.69015;-0.853275
3.69508;-0.850696
3.7;-0.8481
3.70508;-0.845395
3.71016;-0.842673
3.71523;-0.839934
3.72028;-0.837179
3.72533;-0.834407
3.73037;-0.831619
3.7354;-0.828815
3.74042;-0.825995
3.74544;-0.823159
3.75044;-0.820307
3.75544;-0.81744
3.76042;-0.814558
3.7654;-0.81166
3.77037;-0.808748
3.77533;-0.805821
3.78028;-0.802879
3.78522;-0.799922
3.79016;-0.796952
3.79508;-0.793967
3.8;-0.790968
3.80508;-0.787847
3.81016;-0.784712
3.81522;-0.781562
3.82028;-0.778397
3.82533;-0.775219
